url,has_mp4,has_youtube,video_tag,mp4_urls,youtube_urls
https://asroutdoor.com/blogs/journal/asr-outdoors-exciting-giveaway-series-subscribe-now,0,1,0,,https://www.youtube.com/embed/7ezkRpEN58g?si=1p2HCifpCOCWvZUc
https://asroutdoor.com/blogs/journal/asr-outdoor-giveaway-series-week-1-winners,0,1,0,,https://www.youtube.com/embed/Z6YEvO7yjqQ?si=lqxh7CJvPudQ_Ve0
https://asroutdoor.com/blogs/journal/asr-outdoor-giveaway-series-week-2-winners,0,1,0,,https://www.youtube.com/embed/jMwjvm2061M?si=r2qcaeGVnMgwPwA4
https://asroutdoor.com/blogs/journal/new-product-12pc-break-your-own-geodes-kit,0,1,0,,https://www.youtube.com/embed/KLobXEEdf1Q?si=FeUaHw0eQXk8AWq1
https://asroutdoor.com/blogs/journal/new-product-5lb-tumbled-rocks-and-gemstone-paydirt-bags,0,1,0,,https://www.youtube.com/embed/t9Fc9uBs24Y?si=qKRGjsbpDYlKWrH_
https://asroutdoor.com/blogs/journal/digging-into-gold-with-bobby-bo-asr-outdoors-expert-gold-panner,0,1,0,,https://www.youtube.com/embed/5ZUFmtFPgdE?si=YYAsbgK3kJ62fwY4&amp;start=2 | https://www.youtube.com/embed/vW6hZTmYAqc?si=MWCCQmwohX7S2tDj&amp;start=2
https://asroutdoor.com/blogs/journal/what-is-a-mini-sluice-box-and-who-should-use-one,0,1,0,,https://www.youtube.com/embed/3KRzsc-stEE?si=wgucGtzdwdnJ2Hzr | https://www.youtube.com/embed/I52rzwyfliE?si=48KHtR69AJGkJefL
