product_id,handle,product_title,product_type,variant_id,variant_title,sku,amazon upc,usurper upc,usurper:amazon_upc,BEST UPC,created via CA
8493678985516,15pc-complete-backpack-gold-panning-kit-with-mini-sluice-box-and-3lb-gold-bobby-bo-paydirt-aluminum-or-rubber,15pc Travel Backpack Gold Panning Kit with Mini Sluice Box and 3lb Gold Bobby Bo Paydirt (2 Styles),Gold Panning,45913725337900,Mini Aluminum Sluice Box,ASR-15PC-3LB-PAYDIRT-ALUMINUM,810131701291,0,,810131701291,
10100504035628,mini-edc-small-pocket-knife-multitool-3-colors,Mini Logo EDC Small Pocket Knife Multitool (4 Colors),Survival/Camping,52035082617132,Green,SON-MINPOCKKNV-LOGO-GRN,810131701314,810131701314,810131701314,810131701314,
10006911058220,20pc-complete-gold-panning-kit-with-50-inch-folding-sluice-box-and-5-gallon-bucket-3-colors,20pc Complete Gold Panning Kit with 50 Inch Folding Sluice Box and 5 Gallon Bucket (3 Colors),Gold Panning,51582205722924,Black,SON-ASRO-BKTSLCGPKIT-20PC-BLK,!not on amz!,810131701475,,810131701475,
8791693558060,1-2-inch-mesh-plastic-stackable-classifier-sifting-screen-gold-prospecting-equipment-green,Heavy Duty Stackable Plastic Sifting Screens Gold Prospecting Equipment Rock Hounding (3 Sizes),Gold Panning,47837419798828,"1/2""",SON-HALFINCHSIFTCLASS-GRN,810131701505,810131701505,810131701505,810131701505,
8521704636716,asr-outdoor-30l-heavy-stitch-gold-panning-backpack-camping-canvas-rucksack-3-colors,30L Heavy Stitch Gold Panning Backpack Camping Gear Canvas Rucksack (4 Colors),Gold Panning,52057619497260,Brown,EVR-CANVAS-BACKPACK-BROWN,810131701925,810131701925,,810131701925,
9883653177644,6-25-inch-440-stainless-steel-mini-clip-point-fixed-blade-pocket-knife-2-colors,6.25 Inch 440 Stainless Steel Mini Clip Point Fixed Blade Pocket Knife (2 Colors),Survival/Camping,50778338492716,Brown,SON-ASRO-MINICLIPOINTBLADEKNIFE-BRN,810131701994,810131701994,,810131701994,
8493515178284,asr-outdoor-7pc-gold-panning-kit-with-1lbs-bobby-bo-beginner-classified-paydirt-bag-green-or-black,"ASR Outdoor Beginner Gold Panning Kit with 1LB Guaranteed Gold Paydirt (3 Colors), 6pc",Gold Panning,45912690491692,Green,SON-5PCGOLDKIT-GRN-12IN-1LB,810131702182,810131702182,,810131702182,
9883653177644,6-25-inch-440-stainless-steel-mini-clip-point-fixed-blade-pocket-knife-2-colors,6.25 Inch 440 Stainless Steel Mini Clip Point Fixed Blade Pocket Knife (2 Colors),Survival/Camping,50778338525484,Blue/Green,SON-ASRO-MINICLIPOINTBLADEKNIFE-BLU,810131702335,810131702335,,810131702335,
9994170827052,asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,14pc Remote Adventure 30L Rucksack Gold Panning Kit with Classifier Screens (3 Colors),Gold Panning,51582206312748,Green,SON-ASRO-REMOTERUCKSACKGPKIT-14PC-GRN,810131702847,810131702847,,810131702847,
10314358030636,mosquito-net-with-mounting-kit-travel-camping-essentials-outdoor-canopy-94-5-inches,"Mosquito Net with Mounting Kit Travel Camping Essentials Outdoor Canopy, 94.5 Inches",Survival/Camping,53263721922860,Default Title,SON-ASRO-ROUNDMOSQUITONET-WHT,810131703035,810131703035,,810131703035,
10069811331372,2pc-stainless-steel-flask-and-funnel-set-for-hiking-camping-outdoor-gear-2-sizes,2pc Stainless Steel Flask and Funnel Set for Hiking Camping Outdoor Gear GIft Set (2 Sizes),Survival/Camping,51823606497580,8oz Flask + Funnel,SON-ASRO-8OZFLASKFUNNEL-BUN,,810131703561,,810131703561,
10069811331372,2pc-stainless-steel-flask-and-funnel-set-for-hiking-camping-outdoor-gear-2-sizes,2pc Stainless Steel Flask and Funnel Set for Hiking Camping Outdoor Gear GIft Set (2 Sizes),Survival/Camping,51823606464812,6oz Flask + Funnel,SON-ASRO-6OZFLASKFUNNEL-BUN,,810131703707,,810131703707,
9840455614764,asr-outdoor-11-inch-heavy-duty-single-riffle-gold-pans-made-in-usa-three-colors,11 Inch Heavy Duty Single Riffle Gold Pans Made in USA (Three Colors),Gold Panning,50620241183020,Black,HWK-ASRO-MADEINUSAGP-11IN-BLK,810131703721,810131703721,,810131703721,
10100504035628,mini-edc-small-pocket-knife-multitool-3-colors,Mini Logo EDC Small Pocket Knife Multitool (4 Colors),Survival/Camping,52035082584364,Black,SON-MINPOCKKNV-KC7223-ASRLOGO-BLCK,810131703950,810131700539,,810131703950,
10100504035628,mini-edc-small-pocket-knife-multitool-3-colors,Mini Logo EDC Small Pocket Knife Multitool (4 Colors),Survival/Camping,52391266713900,Red,SON-MINPOCKKNV-KC7223-ASRLOGO,810131703950,0,,810131703950,
8791693558060,1-2-inch-mesh-plastic-stackable-classifier-sifting-screen-gold-prospecting-equipment-green,Heavy Duty Stackable Plastic Sifting Screens Gold Prospecting Equipment Rock Hounding (3 Sizes),Gold Panning,47837419766060,"1/8""",SON-18INCHSIFTCLASS-GRN,810131703967,810131703967,810131703967,810131703967,
10068970799404,stainless-steel-funnel-1-1-2-dia-with-3-8-spout,304 Stainless Steel Flask Funnel Camping Gear (1-1/2 Inch Diameter with 3/8 Inch Spout),Survival/Camping,51818166485292,Default Title,SON-ASRO-SSFUNNEL-BUN,810131704094,810131704094,,810131704094,
10006911058220,20pc-complete-gold-panning-kit-with-50-inch-folding-sluice-box-and-5-gallon-bucket-3-colors,20pc Complete Gold Panning Kit with 50 Inch Folding Sluice Box and 5 Gallon Bucket (3 Colors),Gold Panning,51582205690156,Green,SON-ASRO-BKTSLCGPKIT-20PC-GRN,!not on amz!,810131704193,,810131704193,
9840455614764,asr-outdoor-11-inch-heavy-duty-single-riffle-gold-pans-made-in-usa-three-colors,11 Inch Heavy Duty Single Riffle Gold Pans Made in USA (Three Colors),Gold Panning,50620241248556,Pink,HWK-ASRO-MADEINUSAGP-11IN-PNK,810131704780,810131704780,,810131704780,
9919285690668,asr-outdoor-collapsible-camping-lantern-cob-assorted-colors,Collapsible Camping Lanterns (Black or Grey),Survival/Camping,51582207721772,Grey,SON-ASRO-COLLAPSIBLELANTERN-GREY-SM,!not on amz!,810131704889,,810131704889,
9147232583980,asr-outdoor-1-4-classifier-screen-set-with-10l-collapsible-bucket-gold-panning-kit,Classifier Screen with 10L Collapsible Silicone Bucket Gold Prospecting Equipment,Gold Panning,52712754807084,1/2 Classifier Screen & Bucket,SON-ASRO-BUCKETCLASSIFER-7PC-BUN-12,,810131705039,,810131705039,
8502674391340,13pc-gold-panning-backpack-kit-collapsible-bucket,"13pc Portable Gold Panning Kit with Collapsible Bucket, Mini Aluminum Sluice Box and 30L Backpack (4 Colors)",Gold Panning,51582244258092,Black,SON-13PCGOLDKIT-BUN-BLK,,810131705237,,810131705237,
10003820839212,17pc-gold-prospecting-equipment-essentials-field-kit-with-classifier-screens,16pc Gold Prospecting Equipment Essentials Field Kit with Classifier Screens,Gold Panning,51197657088300,Default Title,SON-ASRO-GPESSENTIALSKIT-17PC,810131705244,810131705244,,810131705244,
9516520374572,15l-green-waterproof-dry-sack-gusseted-bottom-ripstop-nylon-bag,"Lightweight Waterproof Dry Sack Bags with Roll Top (3 Sizes, 3 Colors)",Survival/Camping,53136461201708,3L BLUE (210T Terylene),SON-ASRO-3LSMALLDRYSACK-BLUE,810131705350,810131705350,,810131705350,
8502674391340,13pc-gold-panning-backpack-kit-collapsible-bucket,"13pc Portable Gold Panning Kit with Collapsible Bucket, Mini Aluminum Sluice Box and 30L Backpack (4 Colors)",Gold Panning,52644022026540,Brown,SON-13PCGOLDKIT-BUN-BRN,,810131705749,810058486219,810131705749,
8493515178284,asr-outdoor-7pc-gold-panning-kit-with-1lbs-bobby-bo-beginner-classified-paydirt-bag-green-or-black,"ASR Outdoor Beginner Gold Panning Kit with 1LB Guaranteed Gold Paydirt (3 Colors), 6pc",Gold Panning,45912690524460,Black,SON-5PCGOLDKIT-BLK-12IN-1LB,810131705756,810131705756,,810131705756,
10069756018988,5lb-navy-blue-wool-blanket-camping-survival-gear-64-x-84-inches,"5lb Navy Blue Wool Blanket Camping Survival Gear, 64 x 84 Inches (70% Wool, 30% Synthetic)",Survival/Camping,51823028830508,Default Title,SON-ASRO-64X84WOOLBLANKET-NVY-STD,810131705961,810131705961,,810131705961,
10069742944556,asr-outdoor-3-inch-locking-aluminum-carabiner-clip-edc-camping-hiking-gear-assorted-colors,3 Inch Locking Aluminum Carabiner Clip EDC Camping Hiking Gear (Assorted Colors),Survival/Camping,51822971191596,Olive Green,SON-ASRO-LOCKCARABINERS-GRN-STD,,810131706029,,810131706029,
10069742944556,asr-outdoor-3-inch-locking-aluminum-carabiner-clip-edc-camping-hiking-gear-assorted-colors,3 Inch Locking Aluminum Carabiner Clip EDC Camping Hiking Gear (Assorted Colors),Survival/Camping,51822971224364,Silver,SON-ASRO-LOCKCARABINERS-SLV-STD,,810131706159,,810131706159,
9994170827052,asr-outdoor-14pc-remote-adventure-30l-rucksack-gold-panning-kit-with-classifier-screens-black,14pc Remote Adventure 30L Rucksack Gold Panning Kit with Classifier Screens (3 Colors),Gold Panning,51582206345516,Desert Khaki,SON-ASRO-REMOTERUCKSACKGPKIT-14PC-KHK,810131706173,810131706173,,810131706173,
10068971356460,12-piece-display-5-4-in-1-rechargeable-emergency-dynamo-am-fm-radio-flashlight-power-bank-emergency-siren,"4 in 1 Hand Crank Emergency AM/FM Weather Radio, Flashlight, Power Bank, Alarm Siren for Camping Gear and Survival Kits",Survival/Camping,51818169958700,Default Title,SON-ASRO-4IN1EMERGMULTITOOL-STD,!not on amz!,810131706388,,810131706388,
10264366874924,1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,"1pc Stainless Steel Gold Prospecting Carabiner Keychain, Lightweight Durable EDC Key Holder with Split Ring (2 Styles)",Gold Panning,52809008087340,Sluice Box,SON-ASRO-SLUICEBOX-KEYCHAIN-STD,810131706531,810131706531,,810131706531,
8502378823980,gold-rush-sifting-screen-classifier-sieve-mini-6-inch-multiple-mesh-sizes,"Small Stackable 6 Inch Classifier Screen Sifting Sieves, Assorted Stainless Steel Mesh Sizes",Gold Panning,50823766114604,0 Holes per Square Inch (container with lid),SON-ASRO-MINISTORECONTAINER-6IN,,810131707194,,810131707194,
10069742944556,asr-outdoor-3-inch-locking-aluminum-carabiner-clip-edc-camping-hiking-gear-assorted-colors,3 Inch Locking Aluminum Carabiner Clip EDC Camping Hiking Gear (Assorted Colors),Survival/Camping,51822971158828,Black,SON-ASRO-LOCKCARABINERS-BLK-STD,,810131707453,,810131707453,
8493540180268,asr-outdoor-17pc-complete-backpack-sluice-box-gold-panning-kit-with-10lb-bobby-bo-intermediate-gold-paydirt-3-colors,17pc Complete Backpack Sluice Box Gold Panning Kit with 10lb Bobby Bo Intermediate Gold Paydirt (3 Colors),Gold Panning,45912831623468,Khaki,DOY-10LBSBBPAYDIRTKIT-17PC-KH,!not on amz!,810131707903,,810131707903,
10017172390188,full-magnesium-body-fire-starter-with-striker-survival-gear,Full Magnesium Body Fire Starter Survival Tool with Striker,Survival/Camping,51259013693740,Default Title,SON-FSMPFWSS-SML-BLCK-ASR-BUN,810131708283,810131708283,720592624148,810131708283,
8791693558060,1-2-inch-mesh-plastic-stackable-classifier-sifting-screen-gold-prospecting-equipment-green,Heavy Duty Stackable Plastic Sifting Screens Gold Prospecting Equipment Rock Hounding (3 Sizes),Gold Panning,47856992911660,3pc Set,SON-3PCPLASTICSIFTSET-GRN-BUN,810131708344,810131708344,,810131708344,
10264366874924,1pc-stainless-steel-gold-prospecting-carabiner-keychain-lightweight-durable-edc-key-holder-with-split-ring-2-styles,"1pc Stainless Steel Gold Prospecting Carabiner Keychain, Lightweight Durable EDC Key Holder with Split Ring (2 Styles)",Gold Panning,52809008054572,Gold Panner,SON-ASRO-GOLDPANNER-KEYCHAIN-STD,810131708719,810131708719,,810131708719,
9147232583980,asr-outdoor-1-4-classifier-screen-set-with-10l-collapsible-bucket-gold-panning-kit,Classifier Screen with 10L Collapsible Silicone Bucket Gold Prospecting Equipment,Gold Panning,52712754872620,1/8 Classifier Screen & Bucket,SON-ASRO-BUCKETCLASSIFER-7PC-BUN-18,,810131708795,,810131708795,
9840455614764,asr-outdoor-11-inch-heavy-duty-single-riffle-gold-pans-made-in-usa-three-colors,11 Inch Heavy Duty Single Riffle Gold Pans Made in USA (Three Colors),Gold Panning,50620241215788,Green,HWK-ASRO-MADEINUSAGP-11IN-GRN,810131708849,810131708849,,810131708849,
10006911058220,20pc-complete-gold-panning-kit-with-50-inch-folding-sluice-box-and-5-gallon-bucket-3-colors,20pc Complete Gold Panning Kit with 50 Inch Folding Sluice Box and 5 Gallon Bucket (3 Colors),Gold Panning,51582205755692,Blue,SON-ASRO-BKTSLCGPKIT-20PC-BLU,!not on amz!,810131708900,,810131708900,
9892036575532,stainless-steel-coffee-mug-with-collapsible-handles-camping-essentials-2-sizes,Stainless Steel Coffee Mug with Collapsible Handles Camping Essentials (2 Sizes),Survival/Camping,50794771120428,12oz (Small),SON-ASRO-SSCOFFEEMUG-12OZ,810131709204,810131709204,,810131709204,
9147232583980,asr-outdoor-1-4-classifier-screen-set-with-10l-collapsible-bucket-gold-panning-kit,Classifier Screen with 10L Collapsible Silicone Bucket Gold Prospecting Equipment,Gold Panning,52712754905388,1/20 Classifier Screen & Bucket,SON-ASRO-BUCKETCLASSIFER-7PC-BUN-120,,810131709297,,810131709297,
9892036575532,stainless-steel-coffee-mug-with-collapsible-handles-camping-essentials-2-sizes,Stainless Steel Coffee Mug with Collapsible Handles Camping Essentials (2 Sizes),Survival/Camping,50794771153196,22oz (Large),SON-ASRO-SSCOFFEEMUG-22OZ,810131709518,810131709518,,810131709518,
9892955554092,21l-everyday-carry-small-duffel-bag-for-travel-gym-outdoor-gear-black,"16 Inch Everyday Carry Travel Tool or Duffel Bag, Black",Survival/Camping,50800040018220,Default Title,HWK-TTX-DUFFELBAG-16IN-BLK,810131709549,810131709549,,810131709549,
8791693558060,1-2-inch-mesh-plastic-stackable-classifier-sifting-screen-gold-prospecting-equipment-green,Heavy Duty Stackable Plastic Sifting Screens Gold Prospecting Equipment Rock Hounding (3 Sizes),Gold Panning,47837419733292,"1/4""",SON-14INCHSIFTCLASS-GRN,810131709587,810131709587,810131709587,810131709587,
8517884444972,50-inch-aluminum-folding-sluice-box-for-gold-prospecting-backpack-kit-3-colors,50 Inch Aluminum Folding Sluice Box Backpack Kit Gold Prospecting Equipment (4 Colors),Gold Panning,52079484371244,Brown,SON-FOLDINGSLUICEBOXBACKPACK-BUN-BROWN,810131709655,60886630371,60886103400,810131709655,
8493678985516,15pc-complete-backpack-gold-panning-kit-with-mini-sluice-box-and-3lb-gold-bobby-bo-paydirt-aluminum-or-rubber,15pc Travel Backpack Gold Panning Kit with Mini Sluice Box and 3lb Gold Bobby Bo Paydirt (2 Styles),Gold Panning,45913725370668,Mini Rubber Sluice Box,ASR-15PC-3LB-PAYDIRT-RUBBER,810131709990,0,,810131709990,
10157710999852,kids-high-res-optics-compact-binoculars-outdoor-travel-gift-with-lanyard-blue,"Kids 8X High-Res Optics Compact Binoculars Outdoor Travel Gift with Lanyard, Blue",Survival/Camping,52391225557292,Default Title,ASR-SKY-BLUE-KIDS-BINOCULAR,810131717896,810131776794,,810131717896,
9511366590764,6pc-tent-stake-set-with-hook-head-for-hard-packed-soil,"Heavy Duty Galvanized Carbon Steel Tent Stakes 11 Inch – Camping Ground Anchors for Tents Tarps Canopies (3 Colors, Assorted Pack Sizes)",Survival/Camping,52797098262828,Glow in the Dark / 8 Pack,UNI-TENTPEGS-GLOW-8PK,820293171030,820293171030,,820293171030,
9516431376684,7-inch-jumbo-aluminum-carabiner-hiking-cushion-grip-6-colors,7 Inch Jumbo Aluminum Carabiner Hiking Cushion Grip (6 Colors),Survival/Camping,51582213128492,2-Pack (Red and Black),ASR-GRIPREDKEEPSPORTING-2,,822210081712,,822210081712,
10252005343532,reusable-thermal-mylar-emergency-blanket-sleeping-bag-bivvy-sack-40um-thickness,Reusable Thermal Mylar Emergency Blanket Sleeping Bag Bivvy Sack 40um Thickness,Survival/Camping,52745810510124,Default Title,SON-HDMETRSB-2PC-LG-SLVRORNG,,822354206620,,822354206620,
9513002959148,3pc-camping-utensil-set-military-ration-mre,Stainless Steel Camping Utensil Set - Clip Together Knife Fork Spoon with Can Opener,Survival/Camping,52805216141612,2-Pack,SON-3IN1CAMP-UTENSIL-2PK,855569004781,855569004781,,855569004781,
10246633947436,4pc-aluminum-eye-loupe-set-2-5x-5x-7-5x-10x,4pc Premium Quality Aluminum Eye Loupe Set for Rock Hounding Geology Gold Prospecting (2.5X 5X 7.5X 10X),Rock Hounding,52713374810412,Default Title,SON-JEWELLOUPE-4PC-ALUM,855569007171,855569007386,855569007171,855569007171,
9511366590764,6pc-tent-stake-set-with-hook-head-for-hard-packed-soil,"Heavy Duty Galvanized Carbon Steel Tent Stakes 11 Inch – Camping Ground Anchors for Tents Tarps Canopies (3 Colors, Assorted Pack Sizes)",Survival/Camping,52797082173740,Green / 10 Pack,UNI-TENTPEGS-GREEN-10PK,,855569007546,855569007355,855569007546,
10049578959148,20pc-beach-combing-metal-detector-gold-panning-kit-with-serrated-digger,20pc Beach Combing Metal Detector Gold Panning Kit with Serrated Digger,Metal Detecting,51717089919276,Default Title,SON-BEACHDIGBPKIT-BUN,855569008246,855569008246,855569008246,855569008246,
8517884444972,50-inch-aluminum-folding-sluice-box-for-gold-prospecting-backpack-kit-3-colors,50 Inch Aluminum Folding Sluice Box Backpack Kit Gold Prospecting Equipment (4 Colors),Gold Panning,52079484338476,Desert Khaki,SON-FOLDINGSLUICEBOXBACKPACK-KHAKI,,855569008284,,855569008284,
10246636929324,20pc-complete-aluminum-storage-container-set-for-rock-hounding-gemstones-gold-prospecting-geology-1-inch-diameter,20pc Complete Aluminum Storage Container Set for Rock Hounding Gold Prospecting Gemstones Geology,Rock Hounding,52713396502828,Default Title,SON-SCSA-21PC-34D1D-SLVR,,856668910560,,856668910560,
10099746996524,13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)",Survival/Camping,52031585681708,Deer,NPT-135CKWDSAH-135-2,!not on amz!,862007718490,60886485162,862007718490,
10099746996524,13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)",Survival/Camping,52031489048876,American Flag Wolf Pack,NPT-FWEDBKWS-2PC-SML-RD,!not on amz!,882241876572,,882241876572,
9983056183596,asr-outdoor-200ft-high-visibility-trail-marking-ribbon-backpacking-safety-hiking-gear-in-assorted-colors,"200ft High Visibility Marking Ribbon, Flagging Tape Backpacking Safety Hiking Gear (Assorted Colors)",Survival/Camping,51582206738732,Neon Green,SON-16FTHVMRNG-16F-NNGRN,,883166841027,,883166841027,
10099858768172,mini-folding-ceramic-razor-blade-survival-tool,Mini Folding Ceramic Razor Blade Survival Tool EDC Gear,Survival/Camping,52031838748972,1pk,SHM-CFRTBATNM-SML-BLCK-STD,!not on amz!,895563332008,,895563332008,
8493498204460,asr-outdoor-7pc-gold-panning-kit-with-1lbs-bobby-bo-intermediate-unclassified-paydirt-bag-green-or-black,ASR Outdoor 6pc Gold Panning Kit with 1lbs Bobby Bo Intermediate Unclassified Paydirt Bag (Green or Black),Gold Panning,45912558797100,Green,ASR-7PC-1LB-PAYDIRT-INTERMED-GRN,!not on amz!,! NOT IN USURPER BAD !,,! NOT IN USURPER BAD !,
8493498204460,asr-outdoor-7pc-gold-panning-kit-with-1lbs-bobby-bo-intermediate-unclassified-paydirt-bag-green-or-black,ASR Outdoor 6pc Gold Panning Kit with 1lbs Bobby Bo Intermediate Unclassified Paydirt Bag (Green or Black),Gold Panning,45912558829868,Black,ASR-7PC-1LB-PAYDIRT-INTERMED-BLK,!not on amz!,! NOT IN USURPER BAD !,,! NOT IN USURPER BAD !,
8493498204460,asr-outdoor-7pc-gold-panning-kit-with-1lbs-bobby-bo-intermediate-unclassified-paydirt-bag-green-or-black,ASR Outdoor 6pc Gold Panning Kit with 1lbs Bobby Bo Intermediate Unclassified Paydirt Bag (Green or Black),Gold Panning,48134027051308,Blue,ASR-7PC-1LB-PAYDIRT-INTERMED-BLU,!not on amz!,! NOT IN USURPER BAD !,,! NOT IN USURPER BAD !,
10099746996524,13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)",Survival/Camping,52031488688428,Horse,NPT-135CKWHSAH-135-WHT,!not on amz!,21563760156,60886056836,21563760156,
9516465619244,southwest-navajo-style-mens-socks-1-pair-assorted-colors-one-size-fits-most,"Southwest Navajo Style Mens Socks, 1 Pair, Assorted Colors, One Size Fits Most",Survival/Camping,51582212505900,Aztec Green,SVT-SOUTHWESTSOCKS-GRN,60886024842,60886035466,60886024842,60886024842,
9082999210284,11-inch-pin-pointer-metal-detecting-hand-trowel-shovel-with-depth-markers-2-colors,11 Inch Pin Pointer Metal Detecting Hand Trowel Shovel with Depth Markers (2 Colors),Metal Detecting,48146472173868,Orange,SON-HAND-TROWEL-ORANGE,,60886070054,60886436249,60886070054,
10251985387820,stainless-steel-emergency-signaling-mirror-camping-hiking-emergency-tool,"Stainless Steel Signaling Mirror – Emergency Survival Mirror for Hiking, Camping & Outdoor Safety",Survival/Camping,52745151185196,Default Title,SON-SSESM-SML-SLVR,!not on amz!,60886210429,,60886210429,
9516465619244,southwest-navajo-style-mens-socks-1-pair-assorted-colors-one-size-fits-most,"Southwest Navajo Style Mens Socks, 1 Pair, Assorted Colors, One Size Fits Most",Survival/Camping,51582212440364,Aztec Beige,SVT-SOUTHWESTSOCKS-BGE,60886418986,60886622833,60886418986,60886418986,
9511366590764,6pc-tent-stake-set-with-hook-head-for-hard-packed-soil,"Heavy Duty Galvanized Carbon Steel Tent Stakes 11 Inch – Camping Ground Anchors for Tents Tarps Canopies (3 Colors, Assorted Pack Sizes)",Survival/Camping,52797082009900,Orange / 6 Pack,SON-AOSRTPBO-6PC-SML-ORNG,,60886465805,,60886465805,
9516465619244,southwest-navajo-style-mens-socks-1-pair-assorted-colors-one-size-fits-most,"Southwest Navajo Style Mens Socks, 1 Pair, Assorted Colors, One Size Fits Most",Survival/Camping,51582212407596,Aztec Blue,SVT-SOUTHWESTSOCKS-BLU,60886472322,60886443407,60886472322,60886472322,
10099832357164,wildlife-knife-collection-animal-head-fixed-blade-hunting-knife,Wild Icons Collector Fixed Blade Hunting Knife Series with Animal Head and Sheath (4 Styles),Survival/Camping,52031775473964,Deer,NPT-DEERKNIFE-BLACK-2,,60886491460,60886520313,60886491460,
10099787170092,back-lock-folding-american-eagle-pocket-knife-8-inch,8 Inch American Back Lock Folding Pocket Knife (2 Styles),Survival/Camping,52509935206700,WOLF,NPT-8INPOCKETKNIFE-WLF,,60886496311,60886473480,60886496311,
9516465619244,southwest-navajo-style-mens-socks-1-pair-assorted-colors-one-size-fits-most,"Southwest Navajo Style Mens Socks, 1 Pair, Assorted Colors, One Size Fits Most",Survival/Camping,51582212473132,Aztec Brown,SVT-SOUTHWESTSOCKS-BRN,60886577188,60886794257,60886577188,60886577188,
10099832357164,wildlife-knife-collection-animal-head-fixed-blade-hunting-knife,Wild Icons Collector Fixed Blade Hunting Knife Series with Animal Head and Sheath (4 Styles),Survival/Camping,52031775441196,Howling Bear,NPT-BEARKNIFE-BLACK-2,,60886608400,60886211686,60886608400,
8517884444972,50-inch-aluminum-folding-sluice-box-for-gold-prospecting-backpack-kit-3-colors,50 Inch Aluminum Folding Sluice Box Backpack Kit Gold Prospecting Equipment (4 Colors),Gold Panning,46030378107180,Black,SON-FOLDINGSLUICEBOXBACKPACK-BUN,,60886630371,60886103400,60886630371,
8461244367148,30-inch-four-riffle-plastic-sluice-box-for-gold-prospecting-green,"Multi Riffle Plastic Sluice Box Gold Prospecting Equipment, Green",Gold Panning,45729720893740,Default Title,SON-SLUICE-BOX-1,,60886676362,,60886676362,
10099746996524,13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)",Survival/Camping,52031489016108,White Wolf,NPT-135CKWWSAH-135-WHT,,60886729037,60886833529,60886729037,
10253919387948,19l-griptape-backpack-dual-zip-two-tone-navy-od-green-travel-bag,"19L Everyday Front Griptape Backpack with Padded Shoulder Straps, Green/Blue",Survival/Camping,52750628716844,Default Title,EVR-GRIPTAPEBP-ODGRNNVY,!not on amz!,60886742388,60886287070,60886742388,
10068972994860,stainless-steel-hip-flask-6-oz-capacity-screw-cap-for-camping-hiking,6oz Brushed 201 Stainless Steel and Chrome Screw Top Portable Pocket Flask,Survival/Camping,51818182934828,Default Title,SON-SSHIPFLASK-6OZ,,60886875765,60886415572,60886875765,
10099832357164,wildlife-knife-collection-animal-head-fixed-blade-hunting-knife,Wild Icons Collector Fixed Blade Hunting Knife Series with Animal Head and Sheath (4 Styles),Survival/Camping,52031775506732,Eagle,NPT-EAGLEKNIFE-BLACK-2,,60886910794,60886277767,60886910794,
10099746996524,13-inch-wildlife-collectors-hunting-knife-with-decorative-scabbard-sleeve-and-animal-head-many-styles,"Wildlife Collectors Hunting Knife with Decorative Scabbard, Sleeve and Animal Head (15 Styles)",Survival/Camping,52031488885036,Black Wolf,NPT-CDKWED7IBWS-2PC-LG-BLCK,,60886922551,,60886922551,
10253890748716,collapsible-water-container-5-gallon-portable-camping-emergency-water-storage,5 Gallon Collapsible Water Container Portable Camping & Emergency Water Storage,Survival/Camping,52750430699820,Default Title,COLLAPSIBLE-WATER-CARRIER-5-GALLON,,60886924029,,60886924029,
10099787170092,back-lock-folding-american-eagle-pocket-knife-8-inch,8 Inch American Back Lock Folding Pocket Knife (2 Styles),Survival/Camping,52509935239468,EAGLE,NPT-8INPOCKETKNIFE-EAG,,60886972716,60886972716,60886972716,
10251979817260,waterproof-adventure-writing-journal-smudgeproof-personal-notebook,Waterproof Pocket Notebook All Weather Field Notes Journal (50 Sheets with Pencil),Survival/Camping,52744996651308,Default Title,SON-WATERPROOF-NOTEBOOK,,60886992677,,60886992677,
9082999210284,11-inch-pin-pointer-metal-detecting-hand-trowel-shovel-with-depth-markers-2-colors,11 Inch Pin Pointer Metal Detecting Hand Trowel Shovel with Depth Markers (2 Colors),Metal Detecting,48146472108332,Black,SON-NPT288-TROWEL-BLK,!not on amz!,706569066203,,810131776503,1
9657604243756,5lb-genuine-tumbled-rocks-and-gemstone-paydirt-geology-science-kit-14pc,"5lb Genuine Tumbled Rocks and Rough Gemstone Paydirt Kits, 14pc (2 Styles)",Rock Hounding,49867003756844,Madagascar,,,,,,
9511366590764,6pc-tent-stake-set-with-hook-head-for-hard-packed-soil,"Heavy Duty Galvanized Carbon Steel Tent Stakes 11 Inch – Camping Ground Anchors for Tents Tarps Canopies (3 Colors, Assorted Pack Sizes)",Survival/Camping,52797086433580,Orange / 12 Pack,SON-TENSTAKE-12PC-ORANGE,,,,810131720759,1
10016120537388,universal-fit-black-survival-550-paracord-belt-with-stainless-steel-buckle-52-inch,"Universal Fit Survival 550 Paracord Belt with Stainless Steel Buckle, 52 inch",Survival/Camping,51582204051756,Green,ASR-PARACORDBELT-GREEN,,,,810131727451,1
